지역,년,prediction_label
부산광역시,2092,1506.5080266060588
부산광역시,2093,1246.180879398044
부산광역시,2094,1394.2598963017087
부산광역시,2095,1280.7756142156586
부산광역시,2096,1394.7643512533723
부산광역시,2097,1297.2595132292604
부산광역시,2098,1211.0698577661306
부산광역시,2099,1401.9045527835542
부산광역시,2100,1228.2636667814186
서울특별시,2021,1687.6023535858812
서울특별시,2022,1398.2817477658498
서울특별시,2023,1428.9432538149167
서울특별시,2024,1413.7468755269222
서울특별시,2025,1447.6949710544063
서울특별시,2026,1285.4330093932665
서울특별시,2027,1435.6512305390063
서울특별시,2028,1322.7701161336554
서울특별시,2029,1305.3827132629835
서울특별시,2030,1366.5868650587342
서울특별시,2031,1244.4088779367132
서울특별시,2032,1357.127418572954
서울특별시,2033,1235.698174565816
서울특별시,2034,1388.5822234009665
서울특별시,2035,1304.01920965181
서울특별시,2036,1233.7691624044514
서울특별시,2037,1362.9867027666928
서울특별시,2038,1325.9972852967626
서울특별시,2039,1380.971721665636
서울특별시,2040,1387.017617644166
서울특별시,2041,1310.5162789104652
서울특별시,2042,1402.3219903959646
서울특별시,2043,1283.56103041395
서울특별시,2044,1394.0972001110047
서울특별시,2045,1292.9615819258654
서울특별시,2046,1318.9230531980666
서울특별시,2047,1559.9501227728756
서울특별시,2048,1247.1345458984374
서울특별시,2049,1368.1629910915017
서울특별시,2050,1336.326941708352
서울특별시,2051,1373.5455975649168
서울특별시,2052,1319.9946647369604
서울특별시,2053,1243.0831773058117
서울특별시,2054,1275.0355256224707
서울특별시,2055,1420.0669342260564
서울특별시,2056,1338.4342395809915
서울특별시,2057,1422.9603271484375
서울특별시,2058,1383.7897074527878
서울특별시,2059,1328.3593396962117
서울특별시,2060,1385.8392797675922
서울특별시,2061,1376.8626396343861
서울특별시,2062,1349.8048257292605
서울특별시,2063,1343.0238871402876
서울특별시,2064,1282.8211824485722
서울특별시,2065,1376.9917571801934
서울특별시,2066,1335.8129905645794
서울특별시,2067,1399.683331518379
서울특별시,2068,1416.886794275517
서울특별시,2069,1364.6775359009666
서울특별시,2070,1456.763575096954
서울특별시,2071,1321.6783694919063
서울특별시,2072,1359.9618796369155
서울특별시,2073,1280.156129510454
서울특별시,2074,1344.9989939298562
서울특별시,2075,1389.9666254496403
서울특별시,2076,1302.2799727405577
서울특별시,2077,1400.7506632194245
서울특별시,2078,1394.470581932891
서울특별시,2079,1283.6119437457846
서울특별시,2080,1544.6614623145233
서울특별시,2081,1312.5625869421651
서울특별시,2082,1461.1561658680869
서울특별시,2083,1291.9243416985162
서울특별시,2084,1269.5651096700763
서울특별시,2085,1503.0198212328573
서울특별시,2086,1392.3804165847012
서울특별시,2087,1310.125303507194
서울특별시,2088,1390.958403706722
서울특별시,2089,1423.2473964773494
서울특별시,2090,1387.1023781755846
서울특별시,2091,1332.8494235470996
서울특별시,2092,1267.8272265976282
서울특별시,2093,1401.3883402652878
서울특별시,2094,1332.4000001756408
서울특별시,2095,1430.3780751180304
서울특별시,2096,1404.34518147201
서울특별시,2097,1369.8982841656364
서울특별시,2098,1361.55598091839
서울특별시,2099,1381.9513541900853
서울특별시,2100,1481.778767142536
세종특별자치시,2021,1494.3039559563288
세종특별자치시,2022,1499.2093700820594
세종특별자치시,2023,1381.271230749775
세종특별자치시,2024,1578.8649164652654
세종특별자치시,2025,1536.4566973569579
세종특별자치시,2026,1563.7447376278667
세종특별자치시,2027,1528.483065949584
세종특별자치시,2028,1570.4164512140287
세종특별자치시,2029,1506.5513559464928
세종특별자치시,2030,1581.3505065478867
세종특별자치시,2031,1445.3853858124437
세종특별자치시,2032,1315.1824736890176
세종특별자치시,2033,1294.40525675163
세종특별자치시,2034,1358.4643749648717
세종특별자치시,2035,1491.7051731466388
세종특별자치시,2036,1296.071422900742
세종특별자치시,2037,1493.764677242581
세종특별자치시,2038,1484.2949289006297
세종특별자치시,2039,1536.2349507503372
세종특별자치시,2040,1463.2118854330597
세종특별자치시,2041,1413.040746719031
세종특별자치시,2042,1432.0477330050023
세종특별자치시,2043,1396.1385290790804
세종특별자치시,2044,1442.40835083886
세종특별자치시,2045,1596.56703030154
세종특별자치시,2046,1468.441383416704
세종특별자치시,2047,1500.6851938371176
세종특별자치시,2048,1607.3446891510227
세종특별자치시,2049,1453.9727468806204
세종특별자치시,2050,1462.7025074471671
세종특별자치시,2051,1376.4615835066322
세종특별자치시,2052,1366.257181598471
세종특별자치시,2053,1538.8949448839364
세종특별자치시,2054,1460.1633119871292
세종특별자치시,2055,1371.4978343497075
세종특별자치시,2056,1375.476344354204
세종특별자치시,2057,1518.6709367271806
세종특별자치시,2058,1405.3347772172888
세종특별자치시,2059,1489.1909251700201
세종특별자치시,2060,1449.7044272004273
세종특별자치시,2061,1318.455988295301
세종특별자치시,2062,1278.6656167448853
세종특별자치시,2063,1584.3970994688623
세종특별자치시,2064,1372.917136739827
세종특별자치시,2065,1373.9656581960994
세종특별자치시,2066,1385.108889353361
세종특별자치시,2067,1452.0933272327452
세종특별자치시,2068,1414.6132777371852
세종특별자치시,2069,1482.7735583408273
세종특별자치시,2070,1529.3518384315983
